image_path,edge_density,mean_b,mean_g,mean_r,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7
img_005502.jpg,0.067138672,96.28662109,77.72143555,70.1574707,0.4285278873114878,1.3120151188053257,1.605940004589022,2.5509830265463482,-4.832080215490593,-3.5619284836074816,-4.737954821917862
img_005503.jpg,0.0,22.20678711,18.81933594,21.64868164,0.6277978915408905,2.649659378926368,3.3309235631588763,3.1949399024637923,-6.462448877363031,-4.5243684665726045,-7.291554746240184
img_005504.jpg,0.125,44.64013672,36.29956055,33.65087891,0.4398142378787906,1.0533306133616736,2.3805288169358625,2.4675761384968165,4.898909485782621,3.007448982190217,5.632425625842528
img_005505.jpg,0.1171875,153.5461426,155.5078125,163.5715332,0.47064088266846327,1.7059931647467108,2.0535374020046064,2.76260164847232,-5.172976100098288,-3.6464659892623503,-6.158207258498992
img_005506.jpg,0.0,22.72265625,17.83544922,18.31982422,0.22101716018512887,0.551331735378712,1.2312450058970597,1.6850363759170728,3.1877139791920515,2.0400003393972432,-3.5090817412596103
img_005507.jpg,0.162353516,181.5219727,182.2946777,204.7143555,0.6976556565266666,1.9340155558166543,4.0414926610112,4.957500552423583,-9.893595773613383,6.825463957359558,-9.348690880335141
img_005508.jpg,0.129394531,102.0180664,108.3925781,130.7521973,0.401661199981002,0.9537126459053358,1.7393493349960951,2.078803046911815,3.9906391141690443,2.5593016594740594,-4.937153791273162
img_005509.jpg,0.085449219,120.8996582,105.7827148,99.37792969,0.5724730655660519,1.6923360206287887,2.0371599135919194,3.031682198129978,-5.883285495107497,-4.225118535277339,-5.623416747645784
img_005510.jpg,0.168945313,118.1586914,118.9208984,144.0961914,0.7974546646232693,5.304955859229301,6.93238741612593,9.828027980644844,9.999999999543435,-9.99979125112771,9.999999999790083
img_005511.jpg,0.083496094,86.25366211,77.19189453,79.52587891,0.5287373777312468,1.2353772141619843,4.318456028451942,5.0136219347554905,-9.989038616756506,-6.012125765492144,-9.509937914687951
img_005512.jpg,0.156982422,83.85400391,89.76806641,123.9536133,0.7960759855548709,3.9828770156172886,6.297104354758931,8.452983890038286,-9.999999556275867,-9.878745927508405,9.999999569905851
img_005513.jpg,0.0,30.74853516,25.81274414,28.17504883,0.627352163394855,2.820557488478804,3.3132347700911082,3.075306186343405,-6.298414981381761,-4.490283707329508,-6.72139375477906
img_005514.jpg,0.188720703,126.8515625,138.0466309,184.1904297,0.355579226635805,1.2194424697131208,1.536652158034634,2.3354543835826176,-4.41588358888036,-2.9535731321630223,-4.428338005608495
img_005515.jpg,0.213378906,74.33422852,81.78295898,100.9194336,0.7116977190494331,4.185975837425585,2.315591554919571,5.737024617788103,9.625059219640791,7.980934732298692,-9.689137574641949
img_005516.jpg,0.048095703,53.85400391,59.51000977,72.25927734,0.7255029043763045,2.5837040956107926,3.0515030400285155,3.5774306096008717,6.924960030035377,4.872676897624927,7.31382466283507
img_005517.jpg,0.007080078,44.26098633,46.27783203,52.11157227,0.7170067677674508,5.133173705875738,2.356378461523434,6.051257611332236,-9.959022313594966,-9.052383017130898,-9.810556490498058
img_005518.jpg,0.118164063,99.03100586,80.02514648,71.69580078,0.17746989861113713,1.0003121746449848,2.2330114289603062,1.4404906072278676,3.2852838935456883,2.0554929906552624,3.9969357302656414
img_005519.jpg,0.0,15.89404297,10.54516602,9.590576172,0.37298523188196847,1.1437648367349202,1.4538100067028696,1.8891908536346818,3.5609885689135363,2.4612274504925504,4.992515028381962
img_005520.jpg,0.166259766,72.72973633,64.29614258,72.39526367,0.7329980446198823,2.5881100984454983,6.4911842446481485,3.9558438776278457,-9.158920201113851,5.256557230183558,9.406520258349708
img_005521.jpg,0.165283203,193.0827637,191.9177246,202.2697754,0.5005142407481634,1.853583968702048,1.9188237823644996,2.8586934255052463,-5.253945405388742,-3.7861273881578392,-6.0125328715698325
img_005522.jpg,0.214111328,116.0581055,119.5563965,145.7011719,0.7944449690210125,4.139629161828588,6.484217964688227,6.404650355037969,9.999388581678211,8.943984671278097,-9.999943810010103
img_005523.jpg,0.062744141,75.00585938,75.58105469,112.9689941,0.7962131352483156,4.003256087387681,6.008023993205124,8.087480020507265,-9.99999776817364,9.756224326135783,-9.99999781610947
img_005524.jpg,0.179931641,88.54736328,65.18115234,55.12792969,0.7967152288400444,6.927357375801916,5.188387764325527,7.165783389228162,9.999826261377832,9.977878480261023,-9.999907700985627
img_005525.jpg,0.0,45.92797852,46.23461914,52.32592773,0.7957814223223614,4.973183621265247,5.564265918966712,7.864396554079386,-9.999989288456682,-9.852744657718045,9.999996305573076
img_005526.jpg,0.009277344,76.16162109,70.0300293,68.70776367,0.6392867332520636,1.8007110609906318,2.4841051908480782,3.1691752464932654,6.128299398621689,4.329459904978076,6.165862645262549
img_005527.jpg,0.034423828,64.04638672,74.93945313,88.99438477,0.7196311069794838,3.815635210453321,2.389798407429164,5.499330968092277,-9.338954290198604,-7.424013759692438,-9.872260433409995
img_005528.jpg,0.215576172,114.3903809,118.8447266,138.9260254,0.7139043280112027,4.341658465185786,2.3340917273013653,5.800626598916532,9.670706427753743,7.970961038378367,-9.759172922335908
img_005529.jpg,0.033447266,137.3190918,134.9040527,137.3654785,0.4565175990173875,1.342172331246585,2.0876836964076704,3.028267892066198,-5.611404339996635,-3.7103621058134397,-6.066524357546267
img_005530.jpg,0.133789063,147.7663574,152.0161133,162.9338379,0.48179743386204055,2.0400786962733597,2.001676596814611,2.622702354932466,-5.039813224316941,-3.6582780900399996,-5.143175797107838
img_005531.jpg,0.084716797,98.19702148,78.56152344,71.39770508,0.7775520358085528,3.84690335199504,5.150263858049224,7.27437760443445,9.999972034998077,9.558035764592379,-9.999861611996653
img_005532.jpg,0.024414063,49.38549805,50.45800781,54.06152344,0.7198541083310469,4.431973095394489,2.379667894109751,5.399485387106011,9.43091060822359,7.614203522861126,9.27014868401601
img_005533.jpg,0.0,30.96557617,24.66333008,25.4609375,0.7977366234411222,5.289398375117794,6.564224903094148,9.70682345061003,-9.999999998477865,-9.99905614920362,9.999999998485949
img_005534.jpg,0.045898438,199.0349121,181.3581543,175.0317383,0.557508824590508,1.6192097409009714,1.844135818514669,2.953182876379196,-5.552261444813633,-3.7954083762797577,-5.4617831102672
img_005535.jpg,0.164306641,109.5761719,135.1386719,146.7524414,0.6929738647432582,2.78850514809178,2.350067838425536,3.838454838123507,6.940519062409937,5.233668039532414,7.646830226182833
img_005536.jpg,0.165527344,122.9958496,125.1245117,142.144043,0.7955963424094271,3.751421978957984,5.746578777204003,8.940153894280671,9.999999844980472,9.947299710404417,-9.999999878140702
img_005537.jpg,0.183349609,99.87915039,98.10009766,109.095459,0.7050950255237103,2.670357948756172,2.3375926946573404,4.111905108219336,7.350889283902036,5.466518715591104,-7.917921060562094
img_005538.jpg,0.135253906,224.4226074,230.1306152,245.8720703,0.736240429062356,2.5424400220547305,3.360975584114615,4.916096297391311,9.014750708328636,-6.824005211483884,9.58019996924713
img_005539.jpg,0.054199219,53.82666016,51.24755859,63.95092773,0.750745467190322,2.479540069820858,4.157973069158083,5.520622760114728,-9.852085928632558,-6.760203352422305,9.935136786644007
img_005540.jpg,0.150634766,172.8271484,163.9121094,161.8574219,0.3341539522137545,1.5232434572375615,1.928461742936965,1.7312976277517735,3.5899382341963975,-3.60077830838367,4.0143732376055095
img_005541.jpg,0.138916016,188.4711914,159.4584961,128.2478027,0.7751791457718227,3.605351394109904,3.842894393487962,5.040416969058384,-9.410064222469437,-7.219938825874235,-9.587717225011275
img_005542.jpg,0.103271484,73.17895508,63.04296875,70.56665039,0.3609907892968385,0.8417160468193846,1.9617768583902275,2.2514619848855655,4.3647734295664185,2.70367628348535,-5.116979894420587
img_005543.jpg,0.112060547,108.4431152,78.82128906,71.50561523,0.7887589722966616,3.2592111082170367,4.905721344277163,5.790761864284902,9.969699575992719,7.41926192775832,9.996952907597096
img_005544.jpg,0.056152344,80.70214844,73.85327148,75.25561523,0.5448542231533415,1.636195315346563,3.3395018535150736,4.086113801781958,8.017069146261095,-4.908928658284657,-7.8919624440340534
img_005545.jpg,0.041259766,48.89550781,53.43017578,65.44311523,0.793680922662565,4.189986854042124,4.602161682996304,7.1645003470119395,9.999972127797095,-9.284618713627207,9.999613024207848
img_005546.jpg,0.160888672,209.4238281,211.166748,224.0114746,0.47785692656068773,1.3169386817909516,2.9030345262369304,2.607974934290656,5.368458558834741,3.648948263472046,-6.1852734949069745
img_005547.jpg,0.0,32.36962891,24.0690918,23.89086914,0.7203599703480247,4.8816325384601695,2.382565181627865,6.169739324778487,-9.876130988436595,-8.594926420242041,-9.943498091562159
img_005548.jpg,0.066162109,103.8244629,102.4650879,109.034668,0.3716858693489071,0.8235803553450308,2.104590533119306,2.2898618243093645,4.487161913687927,2.70380381782501,6.217239785791643
img_005549.jpg,0.103027344,174.4033203,169.1535645,163.6481934,0.25187729555570426,2.001572061406032,2.887039607762417,2.557511171615387,-5.325814058595024,-3.5923695512993468,-5.63920477361268
img_005550.jpg,0.161132813,143.7717285,167.6657715,191.6875,0.7438575014983377,2.77885806021611,3.3807964913465596,6.6602471201909905,9.99756423507006,-8.045532743040333,9.991370677995608
img_005551.jpg,0.098144531,120.8737793,121.6000977,132.1518555,0.6135482087262158,1.7769586526489174,2.0881378165242293,3.273421443860667,-6.218977780750976,-4.381821552642815,6.030160798605202
img_005552.jpg,0.13671875,171.8305664,187.1552734,200.5822754,0.6998356341067384,2.0322061226216954,3.1839578560751645,4.592596919694037,-8.731675571551921,-5.738766222751332,8.537579003430153
img_005553.jpg,0.130859375,130.5153809,118.887207,109.1245117,0.21078850398268553,0.4662458283081069,1.8134540214082724,1.9683852669579702,3.8596421009412962,2.204303457412059,-5.263708073665464
img_005554.jpg,0.0,35.90966797,40.01782227,42.91113281,0.47214297095453933,2.288660082125389,3.5082268667567114,3.256872559241803,-6.8489903324948385,-4.514756581662864,6.7431293835515165
img_005555.jpg,0.137939453,67.26025391,60.52734375,64.06323242,0.5128185391675083,1.6424147822406485,2.557602889672697,3.771802610892449,-7.894697448430842,4.908127054788631,-6.938735385288127
img_005556.jpg,0.153076172,95.81860352,128.6870117,155.3654785,0.7080242772186449,2.4991108003362013,2.628458062314806,4.178651847705206,-7.604950000035018,-5.432795532933237,-8.063130985735757
img_005557.jpg,0.085449219,104.8815918,114.3977051,144.7539063,0.3688557472737964,2.1856758067542454,2.7671607643407503,2.769599519268739,-5.675687124743622,-4.056038181274214,5.702060198427684
img_005558.jpg,0.205078125,162.434082,169.661377,192.8122559,0.7492051248368862,3.7392939881932246,3.116593251979862,4.591296514286042,-8.453898983411893,6.48437479831023,-8.923119865273282
img_005559.jpg,0.0,27.12084961,22.74389648,24.73779297,0.7975960643513456,4.562125857908507,6.084059792518844,9.479056705241888,-9.999999989891709,-9.995387282399031,9.999999990434333
img_005560.jpg,0.0,18.63598633,15.38037109,18.16235352,0.797412122860529,5.214282452386433,5.787730966709452,8.704407210630539,-9.999999698078124,-9.98185867401443,9.999999665989883
img_005561.jpg,0.138671875,129.7541504,128.0305176,138.223877,0.2369056857065044,1.3125411890328633,0.7014092779057344,1.3517494342519558,3.122102706868003,-2.6613022030385127,-2.385512852683226
img_005562.jpg,0.051757813,101.7883301,83.0793457,76.13842773,0.2492556944813594,2.8025303039178002,3.1373891575056296,2.464688414067212,-5.328455446074485,-3.8946135315782366,-5.565938994740783
img_005563.jpg,0.067138672,45.35839844,47.22436523,54.7097168,0.7969301262096363,4.76225902227547,6.008155450321417,8.80507529285822,9.99999984744809,-9.98665537505847,-9.999999812653112
img_005564.jpg,0.099609375,127.9802246,131.9194336,139.0224609,0.7877286313978438,3.9794716053547967,4.210817513080316,5.279304309819844,9.716280412869004,7.309996788765736,-9.91730064462798
img_005565.jpg,0.150390625,197.7109375,207.692627,234.9780273,0.18683154089235915,0.9288017561079904,0.7449632116488967,1.6555356094229585,-2.875178547595231,-2.1199421060340575,3.3899579516854614
img_005566.jpg,0.030517578,37.84326172,39.19189453,38.24853516,0.62099740204671,1.6476712235946493,2.4826753631691636,3.6273353418076963,-6.784569951571961,-4.4980888314751235,6.894264147633421
img_005567.jpg,0.107910156,35.12817383,39.72558594,57.0,0.7950140019853994,4.08229324209186,4.939719465410878,7.102491882903852,-9.999678497708087,9.137780217354914,-9.999946103450464
img_005568.jpg,0.007080078,16.37792969,12.32861328,13.21313477,0.576895724313592,1.4422387937579515,2.54424480541633,3.578365068953364,-7.056921300311671,-4.701994749496293,-6.67374957042023
img_005569.jpg,0.072021484,44.78540039,46.17578125,48.74243164,0.5531539533562757,1.4292653306096257,2.3760883833243067,2.9851877198974184,5.775548122580992,4.344921304048753,5.866540219639363
img_005570.jpg,0.004882813,66.06079102,68.54589844,70.67578125,0.6367574941822821,1.8419616569812072,2.5703694403161936,3.408972149479991,6.398550007092779,4.446250704264183,-8.45745045520819
img_005571.jpg,0.044189453,40.94165039,34.65112305,33.0769043,0.4830183087020549,1.2776806424154328,1.932836989508119,2.3919608189546366,4.590142548859315,3.4148816863025373,4.963532035447869
img_005572.jpg,0.019287109,71.01196289,58.17138672,56.2175293,0.6167368351459387,2.7180526534330185,2.968172051203331,3.0233520617927545,6.28892143247791,4.649889569822397,6.092987303462517
img_005573.jpg,0.0,23.61865234,18.02783203,16.75195313,0.5640690260973714,1.3531778877301242,3.4525757268418795,4.282599268244731,8.379534427831867,5.312849495661928,-8.230135988430275
img_005574.jpg,0.0,21.94067383,17.82226563,19.52050781,0.7977261046636993,5.505994856397111,6.6041182177471995,9.661149851681987,9.999999998519337,-9.99931806654957,-9.99999999764329
img_005575.jpg,0.0,31.13183594,26.54077148,28.26098633,0.7973405725340382,5.7484117766717135,5.494717664542223,8.87231109126065,-9.999999816170998,9.99457968670434,9.999999713963312
img_005576.jpg,0.150390625,82.37280273,83.59570313,96.64990234,0.7168212857738246,2.9786890241579074,2.392117191906625,4.567444722525917,8.521147579078157,6.504906684183091,8.066324023618742
img_005577.jpg,0.032226563,49.6027832,53.81884766,62.65844727,0.721082663991238,4.8148520618284545,2.386995174741479,5.632414991945655,9.495774013459794,8.040039355347613,9.79007608971786
img_005578.jpg,0.0,13.95263672,10.92773438,12.34130859,0.7971060745242061,4.724516501536463,7.5741688571206325,9.004385743318682,-9.999999997115566,-9.989512548678162,-9.999999981432403
img_005579.jpg,0.026123047,61.50708008,66.76708984,95.96655273,0.11832690512077329,0.3939201160419501,0.2982802859564508,0.4732461220324963,0.8613396541354497,0.6827568643583605,1.8448420589620869
img_005580.jpg,0.151611328,77.45825195,75.93896484,95.20288086,0.7446870182349554,2.364697823825656,4.540021184096199,4.763136325062358,9.314452098645503,5.953449774801678,-9.972246230963544
img_005581.jpg,0.021972656,35.83129883,34.52026367,39.84301758,0.789670217416274,3.6070594067323825,4.401831290365107,6.86464826291419,9.998722898128088,9.024957933901968,9.999485939018788
img_005582.jpg,0.094726563,143.5300293,149.6350098,160.7189941,0.42133102441578957,2.032497827688211,3.5020680216381885,2.936296671891879,-6.366005266075782,-4.1959838304225086,-6.258887097787772
img_005583.jpg,0.125976563,165.7836914,165.3305664,172.3078613,0.4792149951674388,1.1344741662133377,2.9712014321910334,3.2604986782274,6.390222757576142,3.840326441267197,-6.978503011732618
img_005584.jpg,0.227783203,93.12695313,94.4050293,115.5996094,0.7643420675652293,4.296973037233364,3.1651379064726926,4.797950804687701,-8.939086289324317,-7.036470915525687,8.857860663687804
img_005585.jpg,0.14453125,51.66235352,48.10205078,64.8503418,0.7138297483292043,4.722509717803111,2.3288215083462904,6.340254118112842,-9.936022798716479,-8.821052210160786,9.943243836221193
img_005586.jpg,0.056396484,64.73046875,71.58935547,92.30395508,0.7955929220262387,4.769762720132721,4.919171067203395,8.666632664895298,9.999998840486667,-9.993328329768582,-9.999999208778851
img_005587.jpg,0.12890625,88.58325195,99.86621094,118.4487305,0.7902282501844465,3.966198507643678,4.38583948039108,5.495057619170844,9.865367162282398,7.485953130870007,-9.978860747964616
img_005588.jpg,0.208251953,95.12841797,115.9470215,145.0876465,0.7552371206931701,2.6564265122505595,3.580103293598016,4.447520244235425,8.45733754455032,5.780651846119421,-9.106521284123206
img_005589.jpg,0.168701172,129.592041,138.8864746,167.3291016,0.7110882268076986,3.2942842020879883,2.360828142262109,4.024024946097395,7.970267046198635,6.097026723617379,-7.222451602478034
img_005590.jpg,0.0,47.34887695,37.41381836,36.0847168,0.776855932123426,6.36225391495902,6.220536374074258,8.613621306336782,9.999999642633405,9.995342981750172,9.999999870972076
img_005591.jpg,0.072265625,57.45166016,64.21459961,75.7590332,0.6523725085471453,2.8895161282464734,2.1686537948244515,3.9482696599287426,7.239478461564165,-5.451093927497899,7.096809258776647
img_005592.jpg,0.097412109,95.57324219,100.6022949,111.9733887,0.6467335832877861,2.1096368262600005,3.752977926753398,3.162738546461484,6.96831213282542,4.3507721355229805,-6.669192036327645
img_005593.jpg,0.099853516,76.93505859,69.85205078,72.11791992,0.43658475431365346,1.555828968985944,1.3399948108773694,1.5337631291820595,2.9718854278563236,2.315736381943804,-4.092340502035998
img_005594.jpg,0.126464844,185.4943848,145.236084,122.2133789,0.43426409827833873,1.4972646373626874,2.4444471819745885,3.2241814694382356,6.534272068786255,-4.027436530529996,-6.08416947283331
img_005595.jpg,0.0078125,64.75244141,58.01635742,72.58496094,0.7974563050411151,4.9088445597081485,5.552491598203514,9.149081474874478,-9.999999938551817,-9.997445053577074,-9.99999990951361
img_005596.jpg,0.003173828,49.84350586,43.97021484,44.12280273,0.4577261204715861,1.1221686591846305,1.7444984100579508,2.250956254278146,4.271470732286928,2.8684070204236867,4.749500080329328
img_005597.jpg,0.0,45.30322266,45.81079102,51.98339844,0.7972475091448687,4.0832128618898125,5.886355666142213,8.83923183927616,-9.999999983387772,-9.992853561473718,9.999999755587734
img_005598.jpg,0.042724609,68.4050293,61.7277832,68.38916016,0.7923613309157929,4.709156342710178,4.4597059015803495,7.006108081859781,-9.999252773503025,-9.528070933261034,9.999742834037063
img_005599.jpg,0.0,24.63793945,20.84204102,22.19628906,0.7923039124759153,4.182490685027395,4.324301479738326,6.589976721334673,-9.997632623517116,9.483863643366444,9.996923944180622
img_005600.jpg,0.0,19.99365234,13.953125,13.76586914,0.7894019674878492,3.8543676684434063,4.271454223860518,6.282120328833175,9.991023254946706,8.204480977470439,-9.99223105781001
img_005601.jpg,0.0,21.59301758,17.49707031,19.19091797,0.7974900370429002,6.029213652275463,5.595362075285264,9.298547805409003,-9.999999961819718,-9.998535228928917,9.999999959095492
img_005602.jpg,0.0,26.26318359,16.88378906,14.21679688,0.6177120749380385,1.9027204617910012,2.1488781421300183,3.2807950872725886,-6.03382563609966,-4.24791168486769,6.391478617274487
img_005603.jpg,0.105224609,121.6740723,95.01708984,74.31347656,0.27258438563455073,0.6621792973417204,1.8140976800424133,2.4469190313522744,4.785414698101869,3.0606798776584205,-4.682538047814032
img_005604.jpg,0.0,31.23510742,23.65966797,21.57348633,0.5254927528033346,1.247475624662591,2.3313689951493037,2.684144782304636,5.191966531031767,3.3137874001457353,6.9325441964382275
img_005605.jpg,0.064697266,40.45068359,36.08398438,41.68115234,0.7199532496629165,4.967191656811149,2.3786822877498235,5.952067097503776,-9.899994321478282,-8.855272658204115,-9.765059963971929
img_005606.jpg,0.009277344,33.36157227,28.73730469,31.77514648,0.7973830515174548,5.782920484014767,5.57875998498997,9.978350457719161,-9.99999999993337,-9.999979766162372,-9.999999999953054
img_005607.jpg,0.061035156,62.42211914,65.27172852,76.4296875,0.7954672278029318,4.14772578237927,4.724599086629972,8.012643047027517,-9.999994536547497,-9.747932648620012,-9.999983087194755
img_005608.jpg,0.061767578,87.68286133,90.66064453,97.79003906,0.7200354163129886,3.486676993920384,2.399022199420829,5.0087739646040985,-8.973746944219208,-7.202992837186151,8.749084371190854
img_005609.jpg,0.0,34.91625977,26.63598633,25.71411133,0.6264528332165173,2.238449682062546,2.644930807703054,3.165563923334856,6.1741938488202015,4.614460347192323,-6.281420030078482
img_005610.jpg,0.055908203,66.25268555,66.15771484,100.5559082,0.7966183640804733,4.2099910853693325,5.217676295883697,8.236736399066647,9.99999545325744,9.858796529984073,-9.999999320154828
img_005611.jpg,0.201660156,123.5544434,111.232666,104.7355957,0.5651635899403543,1.3879530465633085,2.2117309834538483,2.6116363564209237,5.023319357158734,3.305658141867085,-7.396024052617774
img_005612.jpg,0.191650391,128.911377,141.2304688,164.4536133,0.7193598796264913,4.367088712980442,2.38033027719664,5.721706939398853,9.588665750079311,7.925176103236942,9.79666015726286
img_005613.jpg,0.013916016,48.08300781,40.53955078,40.37133789,0.794293032140337,5.212613395094208,4.9335092144723225,7.842093858168704,-9.999998392343926,-9.877949801371656,9.999974738899004
img_005614.jpg,0.087890625,80.15185547,65.36865234,67.62329102,0.314335763356975,1.1108162134731627,1.392134027286232,2.073155514194786,-4.081474794992013,-2.6411129226155587,3.8774245059422383
img_005615.jpg,0.145019531,58.66235352,59.38061523,83.05224609,0.7159202229073863,3.722210802143609,2.352486450713477,5.07534006932326,8.799201161096605,7.137236016758078,-9.123539741887086
img_005616.jpg,0.014648438,41.17773438,42.1784668,44.45361328,0.44846905175454255,1.5536400713472887,1.8375247298238497,4.5559707947604275,-7.754388591775028,5.360689432369486,8.597052600119403
img_005617.jpg,0.0,22.34155273,19.11767578,20.61230469,0.24767571796570217,0.5484197909961753,1.3773689921849446,1.4772617271533974,2.9045786774221227,1.7517117046594832,5.467784424496175
img_005618.jpg,0.179199219,47.38793945,41.1184082,40.10986328,0.5119957771742467,1.2197140493920346,3.047657102693537,3.0391799679781286,6.082550552528218,3.649704320789352,-8.414016082366825
img_005619.jpg,0.046875,94.91845703,96.44848633,97.77099609,-0.04847903161044955,-0.08510075912218604,0.7637303377077668,0.7921595543033668,1.570104499250543,0.7496365504881026,6.532158018599989
img_005620.jpg,0.131835938,132.6416016,110.8666992,108.623291,0.7756210869204551,3.5083045069528436,4.438302309520279,6.584427321791498,9.997935524937613,8.727690306662431,-9.997209507672135
img_005621.jpg,0.193115234,81.45288086,97.54370117,109.2429199,0.478329668382677,1.3426839170835627,3.8566899571197975,3.7633423408518167,-7.5728266827478254,-4.61233319542343,-8.700271594826328
img_005622.jpg,0.115722656,64.66699219,59.79345703,69.73461914,0.7185549448860632,4.360364789777176,2.365796476348569,5.782600741772085,-9.867822149295181,-8.700308184168767,-9.630007071236953
img_005623.jpg,0.048339844,117.0356445,95.93066406,86.47485352,0.36810217214890506,2.8212819299033134,3.2309654045842895,2.624022033791127,-5.680893240692533,-4.074589510785559,-5.725401414907026
img_005624.jpg,0.017089844,32.03979492,32.69433594,39.14257813,0.7957169382887775,4.324897453511924,4.977480817817894,7.655640653306303,9.999980434418392,9.810695229067656,9.999958386024197
img_005625.jpg,0.0,22.03125,18.13354492,21.16430664,0.6156401965928041,2.1038444305531017,3.9930045269878494,3.300954972289493,-7.287517078200232,4.470902894112875,-6.998282648422242
img_005626.jpg,0.024414063,36.73291016,38.62988281,45.65478516,0.7959204525372507,4.318264661154864,5.321547857740859,7.772906368553519,-9.999990354062058,-9.675536208808252,9.999981803408083
img_005627.jpg,0.153320313,205.1918945,181.333252,175.8996582,0.3534529356494243,1.7844812548158018,2.0275832045288364,2.1225039919945803,4.490929808081242,4.603656739531064,-4.262626017282069
img_005628.jpg,0.171386719,126.9533691,117.9445801,123.9995117,0.6653732986211341,1.780927649768004,2.71963600430318,3.4130953041252887,6.489505714544721,4.318763795637852,-7.148450863507451
img_005629.jpg,0.133056641,81.77124023,84.3059082,94.52416992,0.7097092668503548,2.671175471144778,3.639697416485503,4.171717062059204,-8.594421050316367,-5.5382916142282435,-8.091403248571897
img_005630.jpg,0.009277344,62.58935547,61.07641602,69.18505859,0.7119806796490303,2.1656371274214052,2.722873758822395,3.57852717651829,6.747218295109909,4.700703352951764,7.2754077056118565
img_005631.jpg,0.312255859,128.6164551,178.5021973,208.28125,0.6985148478888107,2.5840055288263244,2.7643979489355086,4.206180009614814,7.75405971492006,-7.233850042749762,-7.980728864283572
img_005632.jpg,0.139648438,73.92895508,78.94702148,95.12646484,0.7135835934626417,6.19643185351221,2.328474235233193,6.083320883313048,9.82122975810107,9.128938938942683,-9.97176691908626
img_005633.jpg,0.134521484,77.47460938,86.1328125,114.0585938,0.7113560365484725,4.3495529500366725,2.31433304614117,6.546472076746831,-9.969986627813034,-8.827028241418345,-9.967619110017516
img_005634.jpg,0.065673828,47.28637695,45.9909668,48.3503418,0.7931398115349994,3.3693215019271117,5.234475714473001,7.415132025904214,9.9999768740548,9.65685994292491,-9.999924748300893
img_005635.jpg,0.0,33.34741211,20.54785156,16.42285156,0.6228965329701797,1.9979437356852083,2.1316996394346988,3.2836260269999062,-6.008589136089712,-4.302565036789814,-6.548546814955294
img_005636.jpg,0.030517578,95.98803711,77.4699707,71.34423828,0.2493249228814687,0.9589928448639173,1.0030976231680597,1.6236075181006517,3.2537564381256607,-2.3783486503395133,-2.9944184627468875
img_005637.jpg,0.157226563,123.1430664,120.5876465,150.7717285,0.7975011678480441,4.773690274491485,6.096082390192212,9.16743806431964,-9.99999998496602,-9.9963722565583,9.999999947803008
img_005638.jpg,0.036621094,68.25390625,53.02758789,48.02392578,0.7404470705594769,2.471114353990519,3.087324785904645,4.628103314582487,8.474366165616585,5.929647091605103,9.411595085895648
